GameID,League Index,League Name,Age,Hours Per Week,Total Hours,APM,SelectByHotkeys,Hotkeys Used Per Minute,AssignToHotkeys,Hotkeys Assigned Per Minute,Unique Hotkeys,MinimapAttacks,Minimap Attacks Per Minute,MinimapRightClicks,Minimap Right Clicks Per Minute,NumberOfPACs,PACs Per Minute,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,Workers Made Per Minute,Unique Units Made,ComplexUnitsMade,Complex Units Made Per Minute,ComplexAbilitiesUsed,Complex Abilities Used Per Minute,Column2
5483,1,Bronze,23,20,216,54.405,0.002137069,11.34783639,0.000356178,1.89130518,1,0.00018551,0.9850581,0.000237452,1.26087012,0.002255795,11.97827145,37.6634,96.2237,3.8487,25,0.00059363,3.1521753,8,0,0,4.45E-05,0.236295,1254.72645
5490,1,Bronze,35,8,250,49.4076,0.000546134,2.89997154,0.000172463,0.91577853,4,0,0,4.31E-05,0.228861,0.002242024,11.90514744,54.3226,85.4103,4.0577,15,0.00060362,3.2052222,3,0,0,0,0,0
5558,1,Bronze,23,2,300,77.241,0.000565349,3.00200319,0.000130465,0.69276915,2,8.70E-05,0.46197,0,0,0.003450075,18.31989825,32.5401,63.2941,4.1176,26,0.00068132,3.6178092,4,0,0,2.90E-05,0.15399,817.6869
5663,1,Bronze,19,20,350,34.278,0.000556815,2.95668765,0.000185605,0.98556255,4,0,0,3.91E-05,0.207621,0.002197953,11.67113043,118.1607,93.2089,2.7156,21,0.00066427,3.5272737,6,0,0,3.91E-05,0.207621,1102.46751
5691,1,Bronze,16,32,50,42.3318,0.001605851,8.52706881,0.000377847,2.00636757,5,0,0,0,0,0.002617942,13.90127202,89.3057,79.1959,2.3969,25,0.0010256,5.445936,6,0,0,0,0,0
5738,1,Bronze,16,14,450,52.644,0.000538144,2.85754464,0.000107629,0.57150999,3,0,0,0.000107629,0.57150999,0.001958843,10.40145633,34.8889,107.033,4.989,13,0.00045204,2.4003324,4,0,0,0,0,0
5777,1,Bronze,20,8,100,73.7214,0.001414836,7.51277916,0.000456399,2.42347869,2,0,0,0.000243413,1.29252303,0.002418913,12.84442803,75.5696,96.5535,5.4277,12,0.0011258,5.977998,7,4.56E-05,0.242136,4.56E-05,0.242136,1285.74216
5784,1,Bronze,19,4,60,68.4336,0.001835064,9.74418984,0.000250949,1.33253919,0,7.84E-05,0.416304,0.000337213,1.79060103,0.002321277,12.32598087,84.0949,91.9054,4.8851,26,0.00065874,3.4979094,11,2.35E-05,0.124785,0,0,0
5807,1,Bronze,20,2,36,48.174,0.003516799,18.67420269,0.000204862,1.08781722,7,8.54E-06,0.0453474,8.54E-06,0.0453474,0.00125478,6.6628818,94.7397,161.1973,4.4966,19,0.00037558,1.9943298,6,0,0,0,0,0
5833,1,Bronze,19,14,100,50.5584,0.002709641,14.38819371,0.000399316,2.12036796,4,2.85E-05,0.151335,2.85E-05,0.151335,0.002224758,11.81346498,79.1688,91.1795,3.0769,10,0.00059897,3.1805307,2,0,0,0,0,0
5873,1,Bronze,19,16,20,65.9064,0.00096642,5.1316902,0.000209585,1.11289635,4,0,0,0.000302734,1.60751754,0.002154068,11.43810108,40.3478,96.8432,5.427,18,0.00050068,2.6586108,7,0,0,9.31E-05,0.494361,2625.05691
5883,1,Bronze,33,12,30,46.542,0.001088617,5.78055627,0.000238732,1.26766692,3,9.55E-06,0.0507105,0.000114591,0.60847821,0.002320474,12.32171694,58.2149,111.0288,3.4691,20,0.00041062,2.1803922,6,0,0,0,0,0
5933,1,Bronze,22,2,300,46.6974,0.000257308,1.36630548,0.000257308,1.36630548,3,0,0,0.000205846,1.09304226,0.002238576,11.88683856,49.3023,105.931,3.8851,12,0.00043742,2.3227002,4,0,0,5.15E-05,0.273465,1452.09915
5982,1,Bronze,24,8,700,42.0726,0.001223915,6.49898865,0.00066759,3.5449029,1,1.24E-05,0.065844,0.000135991,0.72211221,0.002818712,14.96736072,63.207,95.8246,2.4254,16,0.00037088,1.9693728,5,0,0,0,0,0
6172,1,Bronze,24,18,200,106.7454,0.00212154,11.2653774,0.000355963,1.89016353,6,9.97E-05,0.529407,0.000113908,0.60485148,0.003289099,17.46511569,42.087,61.316,5.3463,19,0.00059802,3.1754862,4,0,0,0,0,0
6217,1,Bronze,17,10,700,62.0832,0.000297,1.57707,0.0001485,0.788535,0,0,0,0.000259875,1.37993625,0.002190377,11.63090187,50.5641,71.0508,5.3051,14,0.0016706,8.870886,5,0,0,0,0,0
6237,1,Bronze,20,12,730,172.953,0.013986111,74.26624941,0.000666667,3.54000177,5,8.33E-05,0.442323,8.33E-05,0.442323,0.004041667,21.46125177,35.2552,51.1065,4.5945,17,0.001375,7.30125,6,0,0,0.000625,3.31875,17622.5625
6283,1,Bronze,17,6,100,102.5208,0.001416932,7.52390892,0.000118078,0.62699418,3,8.86E-05,0.470466,0.000177117,0.94049127,0.002302515,12.22635465,20.6234,70.6154,7.7692,12,0.00050183,2.6647173,5,0,0,0,0,0
6316,1,Bronze,20,16,400,35.4252,0.000580819,3.08414889,0.00011958,0.6349698,5,3.42E-05,0.181602,5.98E-05,0.317538,0.002186614,11.61092034,109.4118,103.5625,2.8008,21,0.0003502,1.859562,8,0,0,0.0001025,0.544275,2890.10025
6324,1,Bronze,27,8,250,141.6282,0.00135374,7.1883594,0.000225623,1.19805813,6,0,0,0.00019742,1.0483002,0.002707479,14.37671349,39.9024,69.6667,9.5243,27,0.00080848,4.2930288,7,0.000206821,1.09821951,0.00062987,3.3446097,17759.87751
6619,1,Bronze,26,30,200,41.9604,0.000557262,2.95906122,0.00017337,0.9205947,6,4.95E-05,0.262845,4.95E-05,0.262845,0.00206806,10.9813986,71.8554,102.5868,3.7066,14,0.00034674,1.8411894,5,0,0,0,0,0
6686,1,Bronze,17,20,300,49.53,4.97E-05,0.263907,7.45E-05,0.395595,0,0,0,0.000173784,0.92279304,0.002110228,11.20531068,67.0952,97.7412,4.5765,13,0.00054618,2.9002158,4,0,0,4.97E-05,0.263907,1401.34617
6695,1,Bronze,16,14,75,74.4186,0.00144303,7.6624893,0.000336048,1.78441488,2,1.98E-05,0.105138,0.000197675,1.04965425,0.002312802,12.28097862,27.931,72.3761,5.5385,18,0.00049419,2.6241489,7,0,0,1.98E-05,0.105138,558.28278
6744,1,Bronze,19,4,250,37.6506,0.000644496,3.42227376,9.67E-05,0.513477,5,0,0,0.000139641,0.74149371,0.002459826,13.06167606,104.9298,92.4192,2.6681,14,0.00022557,1.1977767,7,0,0,0,0,0
6770,1,Bronze,18,6,450,35.2848,5.81E-05,0.308511,2.91E-05,0.154521,1,0,0,8.72E-05,0.463032,0.001540877,8.18205687,76.4615,115.2453,4.4717,7,0.00063961,3.3963291,2,0,0,0,0,0
6842,1,Bronze,22,4,30,74.3148,0.001196535,6.35360085,0.000257482,1.36722942,4,1.51E-05,0.080181,0.000817884,4.34296404,0.002665697,14.15485107,51.84,96.2273,4.7898,22,0.00080274,4.2625494,7,0,0,1.51E-05,0.080181,425.76111
6847,1,Bronze,35,12,450,46.8606,0.001233499,6.54987969,0.000183943,0.97673733,4,0,0,0.000411166,2.18329146,0.002456178,13.04230518,71.4159,93.9559,3.1982,26,0.00047609,2.5280379,10,2.16E-05,0.114696,1.08E-05,0.057348,304.51788
6888,1,Bronze,16,56,50,49.4184,0.001510574,8.02114794,0.000142892,0.75875652,2,0,0,0.000306197,1.62590607,0.001306442,6.93720702,71.1111,104.6875,6.25,12,0.00065322,3.4685982,6,0,0,0,0,0
7174,1,Bronze,32,4,200,51.0426,0.000251699,1.33652169,0.00012585,0.6682635,3,0,0,0.000409011,2.17184841,0.001667506,8.85445686,34.9231,77.8113,5.566,9,0.00078656,4.1766336,4,0,0,0,0,0
7182,1,Bronze,25,4,200,31.569,0.000875216,4.64739696,9.59E-05,0.509229,5,0.000107903,0.57296493,0.000119893,0.63663183,0.001306829,6.93926199,74.037,123.2294,4.055,19,0.00046758,2.4828498,6,0,0,0,0,0
7464,1,Bronze,20,24,1870,67.9392,0.000473186,2.51261766,0.00024266,1.2885246,7,0,0,0.000230527,1.22409837,0.002705654,14.36702274,25.8739,79.4619,4.6323,18,0.00038826,2.0616606,6,0,0,0,0,0
7548,1,Bronze,25,10,500,46.599,5.70E-05,0.30267,5.70E-05,0.30267,3,3.80E-05,0.20178,0.000247205,1.31265855,0.002319921,12.31878051,33.4545,90.623,3.8934,11,0.00039933,2.1204423,5,0,0,7.61E-05,0.404091,2145.72321
7646,1,Bronze,19,2,340,41.2572,0.000671532,3.56583492,0.000302189,1.60462359,1,0,0,0.000134306,0.71316486,0.002003402,10.63806462,83.9101,117.0279,3.7318,15,0.00041411,2.1989241,6,0,0,0,0,0
7666,1,Bronze,29,8,1000,54.4284,0.00024055,1.2773205,0.000137457,0.72989667,0,3.44E-05,0.182664,0.00045819,2.4329889,0.001489118,7.90721658,45.3023,109.1385,7.0846,16,0.00063001,3.3453531,6,0,0,0,0,0
7685,1,Bronze,26,12,336,64.0734,0.000370737,1.96861347,8.24E-05,0.437544,5,0,0,9.27E-05,0.492237,0.00373826,19.8501606,41.2486,58.5014,3.168,17,0.00040163,2.1326553,8,0,0,0,0,0
7700,1,Bronze,22,4,250,89.064,0.003072445,16.31468295,0.000559757,2.97230967,5,2.49E-05,0.132219,4.98E-05,0.264438,0.003694398,19.61725338,46.3784,58.8687,3.7306,24,0.0007339,3.897009,6,0,0,0.00021146,1.1228526,5962.347306
7760,1,Bronze,17,4,24,48.879,0.000400282,2.12549742,0.00025618,1.3603158,8,4.80E-05,0.25488,8.01E-05,0.425331,0.00238568,12.6679608,55.973,105.0201,3.8255,15,0.0007045,3.740895,6,9.61E-05,0.510291,3.20E-05,0.16992,902.2752
7804,1,Bronze,21,10,500,73.1424,3.03E-05,0.160893,3.03E-05,0.160893,1,0,0,3.03E-05,0.160893,0.002108105,11.19403755,70.7246,83.0216,6.4173,15,0.0010161,5.395491,5,0,0,0,0,0
7976,1,Bronze,21,24,150,100.7034,0.00168278,8.9355618,0.000346455,1.83967605,5,8.25E-06,0.0438075,0.00030521,1.6206651,0.003876992,20.58682752,33.9957,56.6894,4.5702,47,0.00088263,4.6867653,8,3.30E-05,0.17523,8.25E-06,0.0438075,232.617825
8027,1,Bronze,21,20,125,60.594,0.00019382,1.0291842,0.00019382,1.0291842,1,8.31E-05,0.441261,0.000415328,2.20539168,0.001550559,8.23346829,68.8727,134.2857,7.2321,14,0.00063684,3.3816204,4,0,0,0,0,0
8106,1,Bronze,22,6,400,72.4176,4.61E-05,0.244791,0.000184247,0.97835157,4,2.30E-05,0.12213,0.000322432,1.71211392,0.00241824,12.8408544,45.5,81.7905,5.6762,14,0.0002994,1.589814,3,0,0,0,0,0
8176,1,Bronze,17,28,20,91.2876,0.003119466,16.56436446,0.000543391,2.88540621,7,0,0,8.05E-05,0.427455,0.002877959,15.28196229,22,59.4126,4.9371,14,0.00090565,4.8090015,6,0,0,8.05E-05,0.427455,2269.78605
8196,1,Bronze,16,24,730,28.1118,0.000574953,3.05300043,6.97E-05,0.370107,5,0,0,0,0,0.001507074,8.00256294,160.9535,168.9249,3.1792,17,0.00071434,3.7931454,3,0,0,0,0,0
8208,1,Bronze,20,30,130,80.1444,0.000471791,2.50521021,7.86E-05,0.417366,3,0,0,0.001405544,7.46343864,0.002064085,10.96029135,28.8421,101.2,7.1524,18,0.00065854,3.4968474,7,0,0,2.95E-05,0.156645,831.78495
8306,1,Bronze,26,4,600,58.5666,0.001239914,6.58394334,0.00012029,0.6387399,5,0,0,0.000166556,0.88441236,0.002322526,12.33261306,35.184,82.8048,4.3307,21,0.00061996,3.2919876,5,0,0,0,0,0
8417,1,Bronze,22,28,900,70.5282,0.000368381,1.95610311,5.94E-05,0.315414,1,0,0,3.56E-05,0.189036,0.003778876,20.06583156,49.5268,59.3459,3.478,44,0.0010457,5.552667,5,0,0,1.19E-05,0.063189,335.53359
8442,1,Bronze,39,10,500,29.8764,0.000718224,3.81376944,6.95E-05,0.369045,3,0,0,0.000127427,0.67663737,0.002038831,10.82619261,88.7771,137.9773,2.4716,22,0.00038228,2.0299068,4,0,0,0,0,0
8605,1,Bronze,33,6,300,52.0476,0.003101545,16.46920395,0.000386314,2.05132734,6,0,0,7.73E-05,0.410463,0.002737307,14.53510017,112.9393,83.1613,2.5524,35,0.00054084,2.8718604,7,0,0,0.00012141,0.6446871,3423.288501
8629,1,Bronze,27,12,450,90.4338,0.000190969,1.01404539,2.94E-05,0.156114,2,0,0,0.000763875,4.05617625,0.003121603,16.57571193,47.4434,78.56,5.3482,33,0.00049946,2.6521326,9,0,0,0,0,0
8718,1,Bronze,26,10,50,40.5456,0.000876056,4.65185736,0.000332901,1.76770431,2,5.26E-05,0.279306,0.000201493,1.06992783,0.002242703,11.90875293,101.4745,103.1875,3.1406,29,0.00034166,1.8142146,7,0,0,7.01E-05,0.372231,1976.54661
8734,1,Bronze,40,12,150,38.559,0.001552231,8.24234661,8.26E-05,0.438606,4,0,0,0.000165131,0.87684561,0.001973315,10.47830265,96.9412,114.6109,3.0167,21,0.00041283,2.1921273,7,0,0,0,0,0
8755,1,Bronze,30,12,150,25.4442,0.000384763,2.04309153,0.000160318,0.85128858,3,0.000192382,1.02154842,6.41E-05,0.340371,0.000993972,5.27799132,113.2,165.1613,4.3548,7,0.00038476,2.0430756,2,0,0,0,0,0
8849,1,Bronze,19,14,30,47.2152,0.001517307,8.05690017,0.000284495,1.51066845,5,0,0,0.000213371,1.13300001,0.001944049,10.32290019,71.6543,100.6829,3.7561,14,0.00052157,2.7695367,5,0,0,0,0,0
8883,1,Bronze,21,6,12,47.0112,0.000745184,3.95692704,0.000109051,0.57906081,0,0,0,5.45E-05,0.289395,0.002562705,13.60796355,61.5143,88.0851,3.2411,19,0.00032715,1.7371665,4,0,0,0,0,0
8906,1,Bronze,24,24,40,37.263,0.001094675,5.81272425,0.000236686,1.25680266,2,0,0,0.000340237,1.80665847,0.002263314,12.01819734,52.9474,118.8497,2.7124,16,0.00065089,3.4562259,5,0,0,2.96E-05,0.157176,834.60456
9021,1,Bronze,28,2,30,98.7384,0.002920402,15.50733462,0.000294304,1.56275424,1,0.000158471,0.84148101,0.000339582,1.80318042,0.001426243,7.57335033,72.5806,115.746,11.0159,17,0.0020601,10.939131,5,0,0,0,0,0
9160,1,Bronze,20,12,100,51.6534,0.001858407,9.86814117,0.000294985,1.56637035,4,5.90E-05,0.31329,0.000147493,0.78318783,0.001710915,9.08495865,85.1228,96.5517,4.5345,11,0.00053097,2.8194507,2,0,0,0,0,0
9185,1,Bronze,37,12,300,22.0596,2.44E-05,0.129564,3.25E-05,0.172575,3,1.63E-05,0.086553,3.25E-05,0.172575,0.001594896,8.46889776,134.1128,147.5306,2.8469,18,0.0003499,1.857969,9,8.95E-05,0.475245,1.63E-05,0.086553,459.59643
9224,1,Bronze,25,4,200,74.3232,0.000753926,4.00334706,0.000117495,0.62389845,2,9.79E-06,0.0519849,0.000636431,3.37944861,0.002604473,13.82975163,44.2868,77.9549,5.282,19,0.00053852,2.8595412,7,0,0,7.83E-05,0.415773,2207.75463
60,2,Silver,27,6,70,44.457,0.00097839,5.1952509,0.000255232,1.35528192,2,0,0,0,0,0.002424707,12.87519417,76.4405,98.7719,3.0965,16,0.00037221,1.9764351,6,0,0,0,0,0
181,2,Silver,25,10,200,75.9642,0.000609665,3.23732115,0.000136864,0.72674784,4,0.000124421,0.66067551,0.000323496,1.71776376,0.00209028,11.0993868,45.1018,78.3095,6.5417,15,0.00093316,4.9550796,6,0,0,0,0,0
187,2,Silver,25,8,100,79.128,0.00050077,2.6590887,8.99E-05,0.477369,4,1.93E-05,0.102483,0.001720596,9.13636476,0.002754237,14.62499847,50.5327,67.1422,5.345,28,0.00043657,2.3181867,6,0,0,6.42E-06,0.0340902,181.018962
215,2,Silver,27,24,250,73.9722,0.002647278,14.05704618,0.000454884,2.41543404,7,7.46E-06,0.0396126,0.000186428,0.98993268,0.002684564,14.25503484,58.8858,88.6889,4.4111,24,0.00058166,3.0886146,8,0.0001044,0.554364,0.00023863,1.2671253,6728.435343
220,2,Silver,27,8,280,55.047,0.000642809,3.41331579,0.000126454,0.67147074,0,7.38E-05,0.391878,9.48E-05,0.503388,0.002529085,13.42944135,62.8452,83.8667,3.9333,22,0.00052689,2.7977859,6,0,0,0.00017914,0.9512334,5051.049354
234,2,Silver,16,24,50,109.038,0.004300867,22.83760377,0.000177855,0.94441005,6,0,0,0,0,0.003395421,18.02968551,28.555,63.1429,4.8571,13,0.0010186,5.408766,6,0,0,8.08E-05,0.429048,2278.24488
263,2,Silver,22,16,450,114.942,0.001744367,9.26258877,0.000299987,1.59293097,2,2.22E-05,0.117882,8.89E-05,0.472059,0.002577663,13.68739053,31.2208,61.5517,8.1379,22,0.0013888,7.374528,7,0.000155549,0.82596519,0.00097773,5.1917463,27568.17285
288,2,Silver,32,10,400,53.8788,0.001312051,6.96699081,6.91E-05,0.366921,4,0,0,9.87E-05,0.524097,0.001588272,8.43372432,21.325,105.3416,5.677,14,0.00047352,2.5143912,7,0,0,0,0,0
333,2,Silver,16,28,300,76.8504,0.000714417,3.79355427,0.000357209,1.89677979,1,0,0,0.000103706,0.55067886,0.001947364,10.34050284,42.5714,82.5089,7.2249,18,0.00038025,2.0191275,3,0,0,0,0,0
422,2,Silver,20,6,100,61.7502,0.001604413,8.51943303,0.000360542,1.91447802,6,0,0,0.000306461,1.62730791,0.001910874,10.14674094,72.4952,85.5472,5.3585,16,0.0010095,5.360445,5,0,0,0,0,0
584,2,Silver,24,12,10,44.5248,0.001870009,9.92974779,0.000151622,0.80511282,0,5.05E-05,0.268155,0.000126352,0.67092912,0.002046902,10.86904962,66.35,97.9259,3.358,11,0.00060649,3.2204619,3,0,0,0,0,0
628,2,Silver,18,12,500,89.5368,0.002862759,15.20125029,0.000341822,1.81507482,5,8.55E-05,0.454005,8.55E-05,0.454005,0.002456845,13.04584695,69.2281,72.4174,5.5565,25,0.00064092,3.4032852,5,0,0,0,0,0
645,2,Silver,21,16,500,101.6526,0.001983008,10.52977248,0.000237961,1.26357291,2,0.000123387,0.65518497,0.000299655,1.59116805,0.002388423,12.68252613,23.1259,72.2214,7.3247,22,0.00097828,5.1946668,8,0,0,0,0,0
651,2,Silver,29,4,100,86.5122,0.000697496,3.70370376,6.97E-05,0.370107,1,3.49E-05,0.185319,0.000244124,1.29629844,0.003330543,17.68518333,39.6211,67.0995,4.623,12,0.00071493,3.7962783,3,0,0,0,0,0
672,2,Silver,23,8,400,114.7236,0.002289592,12.15773352,0.000133699,0.70994169,3,6.68E-05,0.354708,6.68E-05,0.354708,0.003008223,15.97366413,31.3296,64.8222,6.3278,24,0.0016712,8.874072,7,0,0,0,0,0
689,2,Silver,22,14,700,34.9278,0.000265273,1.40859963,5.63E-05,0.298953,2,2.41E-05,0.127971,0.000136656,0.72564336,0.002411576,12.80546856,86.6622,94.7467,2.6567,33,0.00048232,2.5611192,7,0,0,3.22E-05,0.170982,907.91442
692,2,Silver,18,8,400,87.5064,0.001912549,10.15563519,0.000386019,2.04976089,8,0,0,0.000105278,0.55902618,0.0023863,12.671253,34.4296,85.0588,6.2647,15,0.0018599,9.876069,6,0.000105278,0.55902618,0,0,0
694,2,Silver,18,28,250,73.02,0.002147145,11.40133995,0.000624425,3.31569675,1,0,0,0.000219096,1.16339976,0.003560317,18.90528327,45.5802,77.5754,3.2615,20,0.00050392,2.6758152,9,0,0,0,0,0
701,2,Silver,19,20,120,119.073,0.001220778,6.48233118,0.000365272,1.93959432,3,6.73E-05,0.357363,8.65E-05,0.459315,0.004402492,23.37723252,32.779,49.6419,4.8843,22,0.00095163,5.0531553,9,0.000336435,1.78646985,0.0005383,2.858373,15177.96063
735,2,Silver,18,20,500,96.3384,0.001711994,9.09068814,0.000134514,0.71426934,4,2.45E-05,0.130095,0.000904911,4.80507741,0.002665819,14.15549889,42.8571,75.945,6.1009,23,0.0013207,7.012917,7,0,0,0,0,0
754,2,Silver,20,10,50,43.3884,0.000340515,1.80813465,0.000216691,1.15062921,4,0,0,0.000216691,1.15062921,0.001965701,10.43787231,26.381,73.8898,4.1339,12,0.00065007,3.4518717,7,0,0,0.00010835,0.5753385,3055.047435
758,2,Silver,23,12,100,45.3894,0.000484663,2.57356053,7.54E-05,0.400374,4,0.000107703,0.57190293,0.000150784,0.80066304,0.003188006,16.92831186,73.1797,81.527,2.5608,23,0.000797,4.23207,6,0,0,0,0,0
776,2,Silver,21,18,200,77.3832,0.000974013,5.17200903,0.00022796,1.2104676,4,0,0,0.000373026,1.98076806,0.0035023,18.597213,52.9258,63.7988,3.8047,18,0.0010984,5.832504,6,0,0,0,0,0
793,2,Silver,21,10,150,73.6266,0.00063484,3.3710004,0.000330117,1.75292127,3,0,0,0.000203149,1.07872119,0.002564754,13.61884374,48.7562,78.1386,5.5149,21,0.0010665,5.663115,5,0,0,0,0,0
816,2,Silver,16,6,450,97.482,0.004954628,26.30907468,0.000689655,3.66206805,2,0,0,0.000254084,1.34918604,0.003511797,18.64764207,34.5803,69.5297,3.9225,19,0.00049909,2.6501679,6,0,0,0.00015426,0.8191206,4349.530386
819,2,Silver,18,24,300,65.8302,0.000974703,5.17567293,0.000158673,0.84255363,0,0,0,0.000294678,1.56474018,0.002108079,11.19389949,64.2609,71.5269,5.3978,11,0.00086137,4.5738747,6,0,0,0,0,0
883,2,Silver,17,16,400,79.2378,0.00057919,3.0754989,0.000100729,0.53487099,3,0,0,0.001116409,5.92813179,0.002753249,14.61975219,56.6483,77.4146,5.3537,25,0.001385,7.35435,7,0,0,0,0,0
891,2,Silver,18,8,220,89.8518,0.000667111,3.54235941,0.000389148,2.06637588,5,1.85E-05,0.098235,7.41E-05,0.393471,0.00318731,16.9246161,30.9006,72,5.25,12,0.0012045,6.395895,4,0,0,0,0,0
900,2,Silver,22,30,700,82.9572,0.003750647,19.91593557,0.000193999,1.03013469,1,0,0,0.000226332,1.20182292,0.000678996,3.60546876,45.8,93.7143,17.7619,6,0.00071133,3.7771623,4,0,0,0,0,0
901,2,Silver,22,12,60,105.9774,0.001119889,5.94661059,0.000142531,0.75683961,3,2.04E-05,0.108324,0.00024434,1.2974454,0.002667373,14.16375063,36.6462,61.4656,7.0458,18,0.00038687,2.0542797,5,0,0,0,0,0
979,2,Silver,16,10,10,32.673,0.001262814,6.70554234,0.000111425,0.59166675,0,1.86E-05,0.098766,5.57E-05,0.295767,0.001244243,6.60693033,95.8788,119.1642,4.1493,10,0.00085426,4.5361206,3,0,0,0,0,0
1029,2,Silver,21,8,100,84.2382,0.001480951,7.86384981,0.00014314,0.7600734,5,3.85E-05,0.204435,0.000556045,2.95259895,0.003281216,17.42325696,76.242,70.7584,4.4614,29,0.00046796,2.4848676,7,0.000429421,2.28022551,0.0011671,6.197301,32907.66831
1030,2,Silver,25,12,400,105.8694,0.006525778,34.65188118,0.000441245,2.34301095,5,0,0,4.64E-05,0.246384,0.003390618,18.00418158,31.8621,69.8904,4.0068,12,0.00076637,4.0694247,6,0,0,0.00016256,0.8631936,4583.558016
1031,2,Silver,25,10,1000,51.0624,0.000584711,3.10481541,2.40E-05,0.12744,0,0.000128156,0.68050836,0,0,0.002739331,14.54584761,58.6041,89.3918,3.3509,21,0.00060073,3.1898763,6,0,0,9.61E-05,0.510291,2709.64521
1033,2,Silver,19,8,300,66.093,0.00088513,4.7000403,0.000442565,2.35002015,3,0,0,0.000221283,1.17501273,0.001548977,8.22506787,31.0323,102.0317,7.6032,11,0.00051633,2.7417123,5,0,0,4.92E-05,0.261252,1387.24812
1071,2,Silver,22,8,35,68.9142,0.001118702,5.94030762,0.000129849,0.68949819,4,9.99E-06,0.0530469,0.000299652,1.59115212,0.003346119,17.76789189,46.0719,73.8866,3.6179,27,0.00076911,4.0839741,8,0,0,0.00012985,0.6895035,3661.263585
1083,2,Silver,23,10,600,50.6784,0.000956539,5.07922209,0.000196213,1.04189103,4,4.91E-05,0.260721,0.000416953,2.21402043,0.001929429,10.24526799,64.9362,121.339,4.7542,21,0.0004333,2.300823,6,0,0,0,0,0
1093,2,Silver,18,20,450,84.024,0.000300508,1.59569748,9.02E-05,0.478962,5,2.25E-05,0.119475,0.000458275,2.43344025,0.002982541,15.83729271,42.9899,71.3854,5.0579,22,0.00034558,1.8350298,6,0,0,0,0,0
1127,2,Silver,19,6,75,57.7854,0.00023178,1.2307518,5.15E-05,0.273465,3,0,0,0.000103013,0.54699903,0.002317796,12.30749676,51.1061,81.6889,4.7389,16,0.00096575,5.1281325,7,5.15E-05,0.273465,5.15E-05,0.273465,1452.09915
1156,2,Silver,16,42,650,76.1514,0.000196464,1.04322384,3.93E-05,0.208683,2,0,0,0.000589391,3.12966621,0.002671906,14.18782086,48.9778,62.9706,5.3676,18,0.0005501,2.921031,5,0,0,3.93E-05,0.208683,1108.10673
1159,2,Silver,23,2,100,57.9072,0.000680059,3.61111329,0.000392342,2.08333602,4,0.000104624,0.55555344,0.000235405,1.25000055,0.002694078,14.30555418,50.0392,86.0194,3.9029,13,0.00047081,2.5000011,3,0,0,0,0,0
1178,2,Silver,27,8,200,94.0176,0.001580426,8.39206206,0.000156092,0.82884852,3,0.00027316,1.4504796,9.76E-05,0.518256,0.004565676,24.24373956,48.515,56.547,3.4103,18,0.00078046,4.1442426,3,0,0,0,0,0
1212,2,Silver,35,8,500,54.0468,0.001328374,7.05366594,0.00010627,0.5642937,2,0.000265675,1.41073425,0.00031881,1.6928811,0.001576337,8.37034947,40.9545,128.809,6.1685,13,0.00083245,4.4203095,5,0,0,0,0,0
1230,2,Silver,17,16,250,50.0004,0.000318291,1.69012521,0.000176828,0.93895668,2,0,0,0.000106097,0.56337507,0.001980478,10.51633818,99.7818,115,4.5893,12,0.00038902,2.0656962,2,0,0,0,0,0
1233,2,Silver,17,20,200,68.1786,0.000630858,3.34985598,9.01E-05,0.478431,4,5.15E-05,0.273465,6.44E-05,0.341964,0.002497683,13.26269673,50.0933,79.6495,4.8763,22,0.00034762,1.8458622,3,0,0,0,0,0
1275,2,Silver,18,8,90,122.1162,0.00288722,15.3311382,0.00040881,2.1707811,8,5.11E-05,0.271341,0.000242731,1.28890161,0.00351321,18.6551451,30.9343,54.4582,5.7855,20,0.0023379,12.414249,7,0.000102203,0.54269793,0,0,0
1301,2,Silver,32,6,150,49.3854,0.002289466,12.15706446,0.00033918,1.8010458,5,0,0,8.48E-05,0.450288,0.00247117,13.1219127,63.6059,92.8039,2.9118,15,0.00092063,4.8885453,6,0,0,0,0,0
1312,2,Silver,24,6,300,71.9574,4.95E-05,0.262845,7.43E-05,0.394533,4,0.0001485,0.788535,0.000532126,2.82558906,0.003081378,16.36211718,46.8871,72.7068,4.4498,22,0.00053213,2.8256103,6,0,0,2.48E-05,0.131688,699.26328
1314,2,Silver,30,4,500,59.1138,0.001185958,6.29743698,0.000142315,0.75569265,3,1.19E-05,0.063189,0.000177894,0.94461714,0.002360057,12.53190267,72.3838,87.9196,4.2362,16,0.0006167,3.274677,6,0,0,0,0,0
1335,2,Silver,23,6,75,49.9362,0.001102523,5.85439713,0.000177826,0.94425606,0,4.74E-05,0.251694,0,0,0.001387045,7.36520895,46.6552,118.3932,6.2735,13,0.00069945,3.7140795,6,0,0,0,0,0
1365,2,Silver,19,24,450,58.6338,0.001476029,7.83771399,0.000196804,1.04502924,0,0,0,0.000314886,1.67204466,0.002046761,10.86830091,47.8447,92.8846,4.9135,19,0.00074785,3.9710835,7,0,0,0,0,0
1369,2,Silver,16,28,200,46.1016,0.000148129,0.78656499,2.12E-05,0.112572,1,0,0,4.23E-05,0.224613,0.002264263,12.02323653,75.3585,104.2243,3.8131,14,0.00042323,2.2473513,4,0,0,0,0,0
